construct,target_symbol,target_ensg,target_col,n_perturbed_pool,n_nt_pool,y_primary,y_mean,y_std,y_p5,y_p95,y_iqr,n_valid_draws,y_pooled,y_gemgroup,n_eligible_gemgroups,stored_ad,stored_ad_log1p
5519_NDC80_P1P2_ENSG00000080986,NDC80,ENSG00000080986,7059,214,10691,2.1420885974806336,2.102939943541458,0.4710936665270802,1.4080061649630486,2.809139196691561,0.6567142426781829,25,4.132044496131663,,2,1534.0,7.336285660021297
5531_NDUFA11_P1P2_ENSG00000174886,NDUFA11,ENSG00000174886,7257,80,10691,4.451283323292275,4.4339476091703744,0.08007525568655599,4.2941394347648085,4.541196673518995,0.08678001808213143,25,5.629906819115163,,0,2.0,1.0986122886681096
5535_NDUFA2_P1P2_ENSG00000131495,NDUFA2,ENSG00000131495,2524,187,10691,2.9479818130814968,2.864851096608725,0.4639910400636331,2.2944003224062235,3.388192009333885,0.3461212882584048,25,4.914461000727069,,0,1725.0,7.453561871643373
5537_NDUFA4_P1P2_ENSG00000189043,NDUFA4,ENSG00000189043,3160,86,10691,4.670334308825431,4.6678248873835955,0.06209231782767706,4.574819428081003,4.7482694622417005,0.08750797396551846,25,6.08521316792383,,0,3.0,1.3862943611198906
5539_NDUFA6_P1P2_ENSG00000184983,NDUFA6,ENSG00000184983,8251,169,10691,3.8800734244467,3.869828544389867,0.09388615759138656,3.6965941404764746,3.9921856915024736,0.14256869231744673,25,5.708058589435608,,0,63.0,4.1588830833596715
5541_NDUFA8_P1P2_ENSG00000119421,NDUFA8,ENSG00000119421,3995,109,10691,3.9953487298661665,3.9807365244925528,0.12714823746526135,3.745202109430648,4.173028609624208,0.09345539238174094,25,5.4330828226932875,,0,56.0,4.04305126783455
5543_NDUFAB1_P1P2_ENSG00000004779,NDUFAB1,ENSG00000004779,6281,160,10691,4.36343145940885,4.375004418930928,0.12310009812657823,4.235355283372188,4.576068809154941,0.10756364446116695,25,6.245892032872068,,1,570.0,6.3473892096560105
5546_NDUFAF3_P1P2_ENSG00000178057,NDUFAF3,ENSG00000178057,1624,81,10691,3.2489636226660084,3.2392309700403876,0.15501325722402132,2.992906043960321,3.439170789501589,0.16891227937654696,25,4.417486915252279,,0,3.0,1.3862943611198906
5551_NDUFB10_P1P2_ENSG00000140990,NDUFB10,ENSG00000140990,6154,154,10691,4.522742189226931,4.514835695606507,0.0712356023948229,4.3835259950616186,4.619265148905913,0.06868288458496696,25,6.3742102674224554,,0,56.0,4.04305126783455
5555_NDUFB3_P1P2_ENSG00000119013,NDUFB3,ENSG00000119013,1362,141,10691,3.9798673930927473,3.9672903851389805,0.13518525066681894,3.776230157296267,4.170962910578917,0.16966881448797988,25,5.622255224653099,,0,1.0,0.6931471805599453
5556_NDUFB4_P1P2_ENSG00000065518,NDUFB4,ENSG00000065518,1761,166,10691,4.000557697946673,3.9833463623565395,0.08777853577596359,3.798843509832358,4.0851561385343675,0.11451314485138786,25,5.850676312316398,,1,192.0,5.262690188904886
5558_NDUFB6_P1P2_ENSG00000165264,NDUFB6,ENSG00000165264,3838,190,10691,3.8581402464372303,3.852156292521932,0.16627020211334761,3.5836630770415723,4.0641398945458,0.1865818726062658,25,5.850639606137562,,0,24.0,3.2188758248682006
5559_NDUFB7_P1P2_ENSG00000099795,NDUFB7,ENSG00000099795,7380,74,10691,4.1502983014392605,4.147209639214515,0.12151440793686204,3.954341522840973,4.3127589865276414,0.16637401872255353,25,5.226691154147273,,0,1.0,0.6931471805599453
5560_NDUFB8_P1P2_ENSG00000166136,NDUFB8,ENSG00000166136,4352,193,10691,4.098909922318856,4.110163274020332,0.10858329868432325,3.9489492951925635,4.260914086764334,0.13166467818792515,25,6.140502475522725,,1,77.0,4.356708826689592
5567_NDUFS3_P1P2_ENSG00000213619,NDUFS3,ENSG00000213619,4591,112,10691,3.8620391617472847,3.8772438900038857,0.17228616541318098,3.6304602491528404,4.090498191312863,0.27967969658429537,25,5.328542207245924,,0,4.0,1.6094379124341003
5569_NDUFS5_P1_ENSG00000168653,NDUFS5,ENSG00000168653,247,103,10691,4.702155337771733,4.691954049215152,0.0439591139302158,4.627697105300325,4.752322632048529,0.053604099071829836,25,6.2744933950883786,,0,16.0,2.833213344056216
5570_NDUFS5_P2_ENSG00000168653,NDUFS5,ENSG00000168653,247,92,10691,0.5435086933864266,0.586309216072053,0.562381206798513,0.0,1.4730385538394337,1.0434865336123107,25,1.7579912485361184,,0,0.0,0.0
5583_NEDD1_P1P2_ENSG00000139350,NEDD1,ENSG00000139350,5223,142,10691,0.9420894153296734,0.9605998205503198,0.6531000357511411,0.0,1.919120560004611,0.9094781794425076,25,2.80264938180772,,0,132.0,4.890349128221754
5588_NEDD8_P1P2_ENSG00000129559,NEDD8,ENSG00000129559,5607,197,10691,4.557406435972872,4.566500940579426,0.06757816171179498,4.4735869137127064,4.665112238071412,0.10736232267273937,25,6.651813402881636,,1,1382.0,7.232010331664759
5598_NELFA_P1P2_ENSG00000185049,NELFA,ENSG00000185049,1976,89,10691,2.7314638830988325,2.6858973920542297,0.25146104911802675,2.153143578062467,2.9739219033523416,0.2454802695130187,25,3.991708744449564,,0,464.0,6.142037405587356
5599_NELFB_P1P2_ENSG00000188986,NELFB,ENSG00000188986,4127,140,10691,2.604599613986604,2.5868983524674865,0.21874817532511792,2.165958058671648,2.8670368365052914,0.193012091294261,25,4.211780456962266,,0,886.0,6.787844982309579
5600_NELFCD_P1P2_ENSG00000101158,NELFCD,ENSG00000101158,7943,201,10691,3.4633013778592345,3.4317168774997504,0.15342442882346766,3.1633169868143627,3.5927523253427043,0.242017187172622,25,5.422137973847978,,0,597.0,6.393590753950631
5601_NELFE_P1P2_ENSG00000204356,NELFE,ENSG00000204356,2798,74,10691,3.0004251232776737,2.980115749296503,0.23687977967999574,2.484067900154562,3.2943245132600287,0.29877558117409375,25,3.9744233389363712,,0,154.0,5.043425116919247
5602_NEMF_P1P2_ENSG00000165525,NEMF,ENSG00000165525,5667,63,10691,3.458702745338898,3.4607448163213803,0.0659740327979811,3.3721299590182454,3.5487573507450927,0.0619203056694686,25,4.340787037386975,,0,31.0,3.4657359027997265
5624_NFATC2IP_P1P2_ENSG00000176953,NFATC2IP,ENSG00000176953,6303,118,10691,3.0245189328101887,3.022574962094584,0.2522101105324561,2.699046369848239,3.3778151914169636,0.3584430584016052,25,4.548316035910987,,0,1.0,0.6931471805599453
5651_NFRKB_P1P2_ENSG00000170322,NFRKB,ENSG00000170322,4923,228,10691,2.296075021871357,2.2206290357658767,0.24325395594077043,1.6818390265063927,2.4845951129876402,0.3022478064499019,25,4.37174894710795,,2,800.0,6.68586094706836
5652_NFS1_P1P2_ENSG00000244005,NFS1,ENSG00000244005,7858,82,10691,1.703008774188744,1.4786990502471002,0.5930103105863119,0.3606745712193992,2.13279004495499,0.6886556355813507,25,2.7898180174679434,,0,329.0,5.799092654460526
5657_NFYB_P1P2_ENSG00000120837,NFYB,ENSG00000120837,5246,28,10691,1.5513429144704176,1.588401669937631,0.14323227164527214,1.4359451021587508,1.8353698328290524,0.16935996516129648,25,1.705515953884773,,0,1.0,0.6931471805599453
5665_NHLRC2_P1P2_ENSG00000196865,NHLRC2,ENSG00000196865,4395,91,10691,2.4163462304317282,2.394050744821352,0.09532467371666722,2.2334912504495477,2.5443332216485137,0.10907879040138369,25,3.615185333223526,,0,2.0,1.0986122886681096
5667_NHP2_P1P2_ENSG00000145912,NHP2,ENSG00000145912,2623,66,10691,3.874464551263782,3.90332076262684,0.1276987006544915,3.740280622473467,4.117678109692409,0.19987465063840704,25,4.893730136771984,,0,39.0,3.6888794541139363
5673_NIP7_P1P2_ENSG00000132603,NIP7,ENSG00000132603,6438,279,10691,3.420666653564779,3.3857079353946613,0.22560196180942582,3.0365566408593048,3.7555259028464145,0.3140360688129542,25,5.8047278850671,2.3800670304776497,4,1261.0,7.140453043101158
5680_NISCH_P1P2_ENSG00000010322,NISCH,ENSG00000010322,1673,144,10691,1.708722825310712,1.6901677759910216,0.4778482801988187,0.8413353080470731,2.170753277846812,0.6439412760646912,25,3.4832990023174304,,0,2.0,1.0986122886681096
5683_NKAP_P1P2_ENSG00000101882,NKAP,ENSG00000101882,8473,123,10691,2.9209023884524536,2.884709043131053,0.27981346018891096,2.4481540800616526,3.36223572770979,0.24319688938542816,25,4.383780009200153,,0,1507.0,7.318539548567902
5702_NLE1_P1P2_ENSG00000073536,NLE1,ENSG00000073536,6704,413,10691,2.2756512707785825,2.220022044856715,0.2617092020110834,1.779285732837798,2.6038442214362476,0.3621216944183434,25,5.023756684146041,1.3506707063205399,15,2322.0,7.750614732770409
5707_NMD3_P1P2_ENSG00000169251,NMD3,ENSG00000169251,1870,64,10691,2.3968498863824728,2.4135383996150397,0.24282740101499428,2.0533014428030754,2.7812255093971,0.3688839792886127,25,3.356584501261214,,0,199.0,5.298317366548036
5726_NOB1_P1P2_ENSG00000141101,NOB1,ENSG00000141101,6443,53,10691,3.0512264784626266,3.054252375630589,0.14376549992874949,2.795814290757705,3.2710406362918087,0.171650330668486,25,3.80904691763718,,0,120.0,4.795790545596741
5729_NOC2L_P1P2_ENSG00000188976,NOC2L,ENSG00000188976,2,28,10691,3.6018068479508796,3.605771413094019,0.06723042410700311,3.5331700826758876,3.717501926899267,0.08502605406103791,25,3.684982458824974,,0,38.0,3.6635616461296463
5730_NOC3L_P1P2_ENSG00000173145,NOC3L,ENSG00000173145,4322,83,10691,2.7422325165992745,2.6270927901254373,0.3303364859393075,2.114252018532799,3.0389535531942844,0.45702531176665717,25,3.927425146649734,,0,330.0,5.802118375377063
5731_NOC4L_P1P2_ENSG00000184967,NOC4L,ENSG00000184967,5381,34,10691,2.837463211179292,2.8566464570885763,0.1417407228490601,2.6908179725643033,3.1240547488966017,0.15015932717124825,25,3.0616852133679333,,0,294.0,5.68697535633982
5733_NOL11_P1P2_ENSG00000130935,NOL11,ENSG00000130935,6929,271,10691,3.617898069152413,3.6171660990617496,0.1345446244348612,3.4648441050972223,3.8244215595829405,0.18421699913412493,25,5.883938849592346,2.4433197513438456,8,2513.0,7.829630389150193
5734_NOL12_P1P2_ENSG00000273899,NOL12,ENSG00000273899,8202,93,10691,2.714988054715355,2.724946731513884,0.21487589765920292,2.392183561330987,3.0517188230918415,0.21757382907061862,25,3.9085978876537606,,0,309.0,5.736572297479192
5735_NOL6_P1P2_ENSG00000165271,NOL6,ENSG00000165271,3846,114,10691,0.8007455114881514,0.8285945825225418,0.5462250754654183,0.0,1.6848785785891771,0.809750502267891,25,2.1990279910166453,,0,2056.0,7.6290038896529575
5736_NOL7_P1P2_ENSG00000225921,NOL7,ENSG00000225921,2688,73,10691,3.6858856598440233,3.6931626725871047,0.21896618733740064,3.3657550063909354,3.9761667875880846,0.3947187777051311,25,4.803129273441056,,0,41.0,3.7376696182833684
5737_NOL8_P1P2_ENSG00000198000,NOL8,ENSG00000198000,3916,79,10691,3.661672349554353,3.6504932872670635,0.13322915173604957,3.509508746804137,3.8536757265817028,0.1988079385093533,25,4.737831894530507,,0,340.0,5.831882477283517
5738_NOL9_P1P2_ENSG00000162408,NOL9,ENSG00000162408,40,33,10691,2.9100669968406496,2.9276722322465023,0.08241031271767481,2.839267837542883,3.094801775340092,0.10273547306808384,25,3.1340734847733667,,0,17.0,2.8903717578961645
5739_NOLC1_P1P2_ENSG00000166197,NOLC1,ENSG00000166197,4365,119,10691,4.131710387320746,4.123934805135191,0.12394191422686215,3.983718334257383,4.2788352230213125,0.1614224834877085,25,5.650954577192899,,0,52.0,3.970291913552122
5740_NOM1_P1P2_ENSG00000146909,NOM1,ENSG00000146909,3512,80,10691,2.714306659828792,2.7134191584853937,0.2512703855594149,2.211154398597649,3.0689724683662334,0.23793430209363198,25,3.9023607856099347,,0,298.0,5.700443573390686
5745_NOP10_P1P2_ENSG00000182117,NOP10,ENSG00000182117,5858,147,10691,4.06000723290703,4.048040944227405,0.15647934234593747,3.72966446346174,4.237143377728401,0.18282514657856375,25,5.798790985788109,,1,351.0,5.863631175598097
5746_NOP14_P1P2_ENSG00000087269,NOP14,ENSG00000087269,1987,47,10691,3.4437224697621516,3.444256047166007,0.13297221155979327,3.280994378564537,3.686343350777629,0.14959683846667504,25,4.023460802604401,,0,281.0,5.641907070938114
5747_NOP16_P1P2_ENSG00000048162,NOP16,ENSG00000048162,2600,149,10691,3.425024507088764,3.4043650352344788,0.20657563397867987,3.043610572992946,3.699960551974564,0.2946688043908616,25,5.252096217709571,,0,1136.0,7.036148493750536
5748_NOP2_P1P2_ENSG00000111641,NOP2,ENSG00000111641,4951,58,10691,2.4799042446454207,2.501289082512332,0.15718493985837798,2.2248555064714037,2.718863246784796,0.2204926390269999,25,3.2857094632198023,,0,768.0,6.645090969505644
5749_NOP56_P1P2_ENSG00000101361,NOP56,ENSG00000101361,7757,99,10691,0.2688236850252502,0.5181704282179213,0.5985565146966713,0.0,1.6056663232071895,0.9478364309767748,25,0.9439757069080708,,0,0.0,0.0
5750_NOP58_P1P2_ENSG00000055044,NOP58,ENSG00000055044,1370,55,10691,3.685773914504847,3.6746523592853975,0.15838338008330488,3.472312696022964,3.9180582679164226,0.21233690740900624,25,4.419029301143738,,0,408.0,6.013715156042802
5751_NOP9_P1P2_ENSG00000196943,NOP9,ENSG00000196943,5612,78,10691,0.9643127586465448,0.9016563908779848,0.6602604460699205,0.0,1.9934471941182106,0.6647744307259187,25,2.0223634463919486,,0,1.0,0.6931471805599453
5766_NPEPPS_P1P2_ENSG00000141279,NPEPPS,ENSG00000141279,6824,153,10691,0.0,0.2830104952762746,0.6485210058298005,0.0,1.3513370236500504,0.013929506802159111,25,1.0896355338413752,,0,47.0,3.8712010109078907
5768_NPLOC4_P1P2_ENSG00000182446,NPLOC4,ENSG00000182446,7012,60,10691,2.3990996811211285,2.3408592508303694,0.32496624547736563,1.829466386739405,2.7700614227154885,0.5631032549244377,25,3.1765485258170525,,0,1243.0,7.126087273299125
5770_NPM1_P1P2_ENSG00000181163,NPM1,ENSG00000181163,2585,27,10691,4.471062145360684,4.468227273924052,0.019806492051666055,4.43817734799948,4.4998947835225245,0.026017267535859645,25,4.86912648021514,,0,1.0,0.6931471805599453
5771_NPM3_P1P2_ENSG00000107833,NPM3,ENSG00000107833,4361,62,10691,3.7017669921758154,3.6878543227928855,0.09380172051542712,3.528346810573008,3.803456023180918,0.10786608825885668,25,4.547699639995068,,0,1.0,0.6931471805599453
5789_NR2C2AP_P1P2_ENSG00000184162,NR2C2AP,ENSG00000184162,7437,86,10691,0.8702437775309683,0.9424994472602802,0.7044060097197866,0.0,1.9277963368767574,1.244881755916029,25,2.3178249711393297,,0,1.0,0.6931471805599453
579_ASF1B_P1P2_ENSG00000105011,ASF1B,ENSG00000105011,7372,284,10691,2.5149324741625088,2.4593598332032895,0.2704114425579921,1.8644965504121995,2.75650991396051,0.2692754299766089,25,4.883861710533431,,2,3.0,1.3862943611198906
5809_NRBP1_P1P2_ENSG00000115216,NRBP1,ENSG00000115216,961,63,10691,2.296091239559668,2.370729550424319,0.16310537954663684,2.163858535444152,2.6066394787646576,0.27152252940581656,25,3.288932930491037,,0,333.0,5.8111409929767
5810_NRDE2_P1P2_ENSG00000119720,NRDE2,ENSG00000119720,5782,504,10691,1.8768330537852582,1.7415696469362423,0.3380042835077923,1.092264199075487,2.063920563505264,0.38013459444303366,25,4.73410069539125,0.8686027779439872,29,3286.0,8.097730573664219
5821_NSA2_P1P2_ENSG00000164346,NSA2,ENSG00000164346,2381,114,10691,3.4762245957255926,3.477305991493353,0.21221937009656897,3.129609171793867,3.7727863753707798,0.24938232971646102,25,5.011994016597928,,0,93.0,4.543294782270004
5825_NSF_ENST00000398238.4_ENSG00000073969,NSF,ENSG00000073969,6818,165,10691,2.154917572349199,2.071396399648928,0.4263215432951304,1.5181241760226927,2.5581835973537803,0.5696959312457508,25,3.890761124097563,,0,3.0,1.3862943611198906
5826_NSL1_P1P2_ENSG00000117697,NSL1,ENSG00000117697,780,72,10691,3.3258437599572614,3.2753508625521004,0.21317490925140495,2.8702886603104267,3.571102072492414,0.23086125162593296,25,4.239139066178714,,0,1.0,0.6931471805599453
5828_NSMCE1_P1P2_ENSG00000169189,NSMCE1,ENSG00000169189,6291,61,10691,2.751817797767497,2.7943286732152344,0.12688908330225152,2.645382672785184,2.9930971246543647,0.19676419425717162,25,3.639404449046178,,0,1.0,0.6931471805599453
5829_NSMCE2_P1P2_ENSG00000156831,NSMCE2,ENSG00000156831,3758,118,10691,2.4436959506484794,2.4013523979567144,0.2719477116754477,1.887387188048467,2.736071872030219,0.3271272299115182,25,3.948185119755677,,0,1.0,0.6931471805599453
5832_NSRP1_P1P2_ENSG00000126653,NSRP1,ENSG00000126653,6684,237,10691,2.373301573197118,2.225877214260932,0.4199639739922199,1.4764909319683035,2.6899390700699786,0.46995276234761496,25,4.477631508817339,0.895098100307004,3,2987.0,8.002359546252707
5834_NSUN4_P1P2_ENSG00000117481,NSUN4,ENSG00000117481,309,156,10691,2.53850433856871,2.5125989721214044,0.21943114572622507,2.1411025883832955,2.7679609773309246,0.34508069737504865,25,4.269470296644097,,0,5.0,1.791759469228055
5852_NUBP1_P1P2_ENSG00000103274,NUBP1,ENSG00000103274,6230,152,10691,1.8179217374986194,1.627891394860303,0.6409327081885288,0.3507282156372951,2.3062537867744792,0.8565453262705454,25,3.5287639362154763,,1,159.0,5.075173815233827
5853_NUBP2_P1P2_ENSG00000095906,NUBP2,ENSG00000095906,6149,153,10691,3.261081948636838,3.1881243148703673,0.28472070034191155,2.6387516368919464,3.5057501199490306,0.46719301889860887,25,4.954707882375782,,0,9.0,2.302585092994046
585_GET3_P1P2_ENSG00000198356,GET3,ENSG00000198356,7347,121,10691,2.9195212306878293,2.8381486219765732,0.23869087088250732,2.488670677153853,3.145371612400036,0.2886068769524419,25,4.412662717247329,,0,3.0,1.3862943611198906
5860_NUDCD3_P1P2_ENSG00000015676,NUDCD3,ENSG00000015676,3224,112,10691,2.1520307063785253,2.139579797186089,0.30629671554717874,1.6384469002612652,2.5149998634858037,0.5234054102522261,25,3.6247047720245194,,0,614.0,6.421622267806518
5861_NUDC_P1P2_ENSG00000090273,NUDC,ENSG00000090273,153,117,10691,4.538242350744541,4.498897883021588,0.10842917985918367,4.304672814535897,4.639301723752562,0.16765616347041234,25,6.10321978849463,,0,151.0,5.0238805208462765
5869_NUDT21_P1P2_ENSG00000167005,NUDT21,ENSG00000167005,6376,67,10691,3.0507219797114518,3.031235919463534,0.21258186149027314,2.6841704686251395,3.3301541383620954,0.15864515852601313,25,4.029800003829023,,0,1054.0,6.961296045910167
5878_NUF2_P1P2_ENSG00000143228,NUF2,ENSG00000143228,657,503,10691,2.0373940400872805,1.8947272116434402,0.6521370896469748,0.662099689857653,2.6949238898547496,0.5768483324678906,25,4.957743277232343,1.0607022626092604,28,1063.0,6.96979066990159
5879_NUFIP1_P1P2_ENSG00000083635,NUFIP1,ENSG00000083635,5456,63,10691,2.3183214713883142,2.3400510257069618,0.30681855796279606,1.783630735386119,2.7571151106133946,0.4396697183670657,25,3.3053434266167985,,0,82.0,4.418840607796598
5881_NUMA1_ENST00000393695.3_ENSG00000137497,NUMA1,ENSG00000137497,4772,284,10691,1.1140410994698537,1.086913052064123,0.7671683547802169,0.0,2.024708911878168,1.3815077983955955,25,3.6250135786354596,0.7788534896898565,9,1289.0,7.162397497355718
5885_NUP107_P1P2_ENSG00000111581,NUP107,ENSG00000111581,5176,316,10691,2.9777850129164394,2.987748284216922,0.40252036742553216,2.3940829967305977,3.426565157306185,0.5572910920146894,25,5.437600172111485,1.827943961388685,5,2729.0,7.912056888179006
5886_NUP133_P1P2_ENSG00000069248,NUP133,ENSG00000069248,836,79,10691,2.722367330706246,2.690205791991854,0.2978792042489859,2.1325528865500294,3.087896093227101,0.3593024539026999,25,3.8778432092619934,,0,151.0,5.0238805208462765
5887_NUP153_P1P2_ENSG00000124789,NUP153,ENSG00000124789,2696,86,10691,2.7433468833476433,2.757827613857527,0.31267207129217406,2.255762831867305,3.314281266509987,0.4475208967606963,25,3.940731644283292,,0,31.0,3.4657359027997265
5889_NUP160_P1P2_ENSG00000030066,NUP160,ENSG00000030066,4596,291,10691,2.6715076115251946,2.5600008666718783,0.4514042095154044,1.7783301813881365,3.0580354960017067,0.5597074087286344,25,4.970995703286146,,2,1141.0,7.040536390215956
5891_NUP205_P1P2_ENSG00000155561,NUP205,ENSG00000155561,3446,735,10691,1.144728695710297,1.1410727807964967,0.7817336407083105,0.0,2.3407704174574904,1.1298297126290722,25,4.295068645512321,0.6245386798724305,43,7.0,2.0794415416798357
5893_NUP214_P1P2_ENSG00000126883,NUP214,ENSG00000126883,4069,132,10691,4.193164033872492,4.1718395588022075,0.12429022718666824,3.9938725541983984,4.300731418956279,0.20605038296804867,25,5.828791985630503,,0,20.0,3.044522437723423
5894_NUP35_P1P2_ENSG00000163002,NUP35,ENSG00000163002,1323,64,10691,2.025027749619541,1.934544193444912,0.18907332085928064,1.6779420066185602,2.142943944360852,0.33222620114773016,25,2.8308834030681274,,0,10.0,2.3978952727983707
5896_NUP43_P1P2_ENSG00000120253,NUP43,ENSG00000120253,3075,29,10691,2.5092099713303733,2.5067850424541946,0.10570362728264722,2.3791196210370344,2.6894748245189755,0.09705654923219953,25,2.5718584413240984,,0,20.0,3.044522437723423
5898_NUP54_P1P2_ENSG00000138750,NUP54,ENSG00000138750,2091,291,10691,3.1104396310616793,3.0718781783516897,0.16095730311555712,2.7881503101852196,3.256791441998928,0.2228735617258062,25,5.413536293877394,1.8680453331230964,3,2575.0,7.853993087224244
5900_NUP62_P1P2_ENSG00000213024,NUP62,ENSG00000213024,7658,99,10691,3.1388679446633625,3.147962442521545,0.2336305264589932,2.7739504291816712,3.4389926158547244,0.3883714442784387,25,4.584522581007063,,0,1722.0,7.45182223652793
5901_NUP85_P1P2_ENSG00000125450,NUP85,ENSG00000125450,6950,111,10691,2.4215887035065027,2.378111530331136,0.24085531659350082,2.0293559291548493,2.662875772217993,0.3146175162899212,25,3.804801109083421,,0,860.0,6.7580945044277305
5902_NUP88_P1P2_ENSG00000108559,NUP88,ENSG00000108559,6574,36,10691,2.4837264781399075,2.5019004097138224,0.1331832042570332,2.2861872281494944,2.690695109335317,0.23771364898785308,25,2.782210772790485,,0,387.0,5.961005339623274
5903_NUP93_P1P2_ENSG00000102900,NUP93,ENSG00000102900,6382,159,10691,0.030208669702105173,0.5631854402595493,0.6741808626623472,0.0,1.6134508508546508,1.2141741679730664,25,1.667383433958453,,0,0.0,0.0
5904_NUP98_P1P2_ENSG00000110713,NUP98,ENSG00000110713,4478,510,10691,1.5099857076219991,1.4139788352533582,0.6437350444195781,0.07854118938326356,2.2833006145026493,0.7182994178698383,25,4.551019825134751,0.9633686576293127,29,3000.0,8.006700845440367
5906_NUS1_P1P2_ENSG00000153989,NUS1,ENSG00000153989,3019,125,10691,0.0,0.15432549089157901,0.34248976133307474,0.0,0.7254661118311874,0.0,25,0.0,,0,1.0,0.6931471805599453
5908_NUTF2_P1P2_ENSG00000102898,NUTF2,ENSG00000102898,6424,67,10691,3.100528386088199,3.0311718119271465,0.2960664722915558,2.463401491795807,3.3180975004633595,0.18329407746769943,25,4.063001915692271,,0,680.0,6.523562306149512
5909_NVL_P1P2_ENSG00000143748,NVL,ENSG00000143748,805,110,10691,2.7614131613264346,2.690667884981015,0.1829569320892224,2.358320033569082,2.8696951073232038,0.2432944285879497,25,4.046122647231106,,0,348.0,5.855071922202427
5911_NXF1_P2_ENSG00000162231,NXF1,ENSG00000162231,4654,238,10691,0.0,0.20310239799280846,0.3808155533407259,0.0,1.007359706796481,0.18134601506519585,25,0.0,,2,0.0,0.0
5928_OGFOD1_P1P2_ENSG00000087263,OGFOD1,ENSG00000087263,6377,114,10691,2.8474240060264915,2.8189918787022386,0.2715204833961863,2.4952035093923755,3.2144529814720384,0.3355347763136969,25,4.2552573754028895,,0,872.0,6.771935555839602
5933_OGT_P1P2_ENSG00000147162,OGT,ENSG00000147162,8409,31,10691,2.8114011593269064,2.8042743377896953,0.05408047533678825,2.729770844235364,2.87796970461708,0.06898017444245763,25,2.9512137832509295,,0,243.0,5.497168225293202
5934_OIP5_P1P2_ENSG00000104147,OIP5,ENSG00000104147,5883,137,10691,1.7837291921560388,1.6974054938015413,0.42239333550693314,1.0718133348309447,2.1993757727972296,0.469678559960103,25,3.53329073768286,,0,4.0,1.6094379124341003
5944_OPA1_P1P2_ENSG00000198836,OPA1,ENSG00000198836,1929,60,10691,3.238223541849251,3.2290777457438002,0.18351623910769302,2.9679375677067026,3.492370580031312,0.24257208003173014,25,4.119140548359168,,0,97.0,4.584967478670572
5965_ORC1_P1P2_ENSG00000085840,ORC1,ENSG00000085840,327,530,10691,2.493993149375467,2.497932139393955,0.3146066214504562,1.9509834031674909,2.957544322335107,0.47043755207377025,25,5.469454148364818,1.620754377225826,30,1445.0,7.27655640271871
5967_ORC3_P1P2_ENSG00000135336,ORC3,ENSG00000135336,2958,181,10691,2.7914144781124555,2.75636182014932,0.19103680254107158,2.5063249204900133,2.971480924205926,0.24139758569388858,25,4.696929632997699,,0,3.0,1.3862943611198906
5968_ORC4_P1P2_ENSG00000115947,ORC4,ENSG00000115947,1253,95,10691,2.523434225088846,2.5739065558751584,0.24862283178822958,2.2233073165529254,2.935950936265348,0.37006637874111226,25,3.879861953824923,,0,6.0,1.9459101490553132
5969_ORC5_P1P2_ENSG00000164815,ORC5,ENSG00000164815,3380,89,10691,2.1903753517091524,2.1782326734357693,0.07933460874158002,2.017569963237132,2.284006065395049,0.07766213714142234,25,3.3936578125628976,,0,78.0,4.3694478524670215
5970_ORC6_P1P2_ENSG00000091651,ORC6,ENSG00000091651,6354,81,10691,3.295951348586195,3.2670736404069696,0.20463747804111737,2.9495196105555763,3.5172517099643716,0.30666109432767463,25,4.316503768042032,,0,35.0,3.58351893845611
5983_OSBP_P1P2_ENSG00000110048,OSBP,ENSG00000110048,4611,65,10691,2.2814162038645005,2.23238249602641,0.33870341279211613,1.6636602018381035,2.601114209672791,0.5870664345934933,25,3.19192789236626,,0,1.0,0.6931471805599453
5985_OSGEP_P1P2_ENSG00000092094,OSGEP,ENSG00000092094,5561,70,10691,2.9434315081680404,2.9807970048525623,0.24032870689357533,2.6667509940801795,3.359532030527269,0.3399426604670768,25,3.954651462218498,,0,2.0,1.0986122886681096
5990_OSTC_P1P2_ENSG00000198856,OSTC,ENSG00000198856,2152,235,10691,4.014516978272442,4.004215317598103,0.151721647949363,3.7439157820772277,4.186354405250377,0.23254702458907284,25,6.249263489316146,3.22239349382059,3,17.0,2.8903717578961645
6006_OXA1L_P1P2_ENSG00000155463,OXA1L,ENSG00000155463,5578,344,10691,3.322035615751383,3.267901309822532,0.24665370080272325,2.8344715691962445,3.584301339355057,0.17783245777129153,25,5.850687789179741,2.428483820502873,7,2276.0,7.7306140660637395
6026_PABPN1_P1P2_ENSG00000100836,PABPN1,ENSG00000100836,5591,148,10691,3.627817084578705,3.579427964679574,0.2871477465501614,2.929876954157212,3.8823695993695364,0.34519318995321946,25,5.3747697128005685,,0,1208.0,7.097548850614793
6032_PAF1_P1P2_ENSG00000006712,PAF1,ENSG00000006712,7527,238,10691,2.1452168550516153,2.0880348851920036,0.3779441131231901,1.4603410965640395,2.521165584856204,0.28447219482724595,25,4.378561329888702,,2,6021.0,8.70317470904168
6033_PAFAH1B1_P1P2_ENSG00000007168,PAFAH1B1,ENSG00000007168,6549,126,10691,2.6993860084951242,2.652339488009178,0.35660272417554273,2.097617456178412,3.1619249620430803,0.5496236938750805,25,4.21396931528598,,0,1.0,0.6931471805599453
