construct,target_symbol,target_ensg,target_col,n_perturbed_pool,n_nt_pool,y_primary,y_mean,y_std,y_p5,y_p95,y_iqr,n_valid_draws,y_pooled,y_gemgroup,n_eligible_gemgroups,stored_ad,stored_ad_log1p
5239_MRPL55_P1P2_ENSG00000162910,MRPL55,ENSG00000162910,820,95,11485,3.169323441502852,3.1553388108636966,0.13457580770965605,2.953210630833991,3.329018625913452,0.16583575399061612,25,4.41964321454212,,0,16.0,2.833213344056216
523_ARMC6_P1P2_ENSG00000105676,ARMC6,ENSG00000105676,7709,91,11485,1.5753183063039966,1.5665624236242293,0.35867732026829674,0.9399895135321624,2.0669773156637623,0.3885908567097811,25,2.92890812511355,,0,3.0,1.3862943611198906
5240_MRPL9_P1P2_ENSG00000143436,MRPL9,ENSG00000143436,552,84,11485,3.1249929118812076,3.0975482737114244,0.1923257878052319,2.7875832389176067,3.326910798439273,0.3182126441441948,25,4.289965339984738,,0,18.0,2.9444389791664403
5241_MRPS10_P1P2_ENSG00000048544,MRPS10,ENSG00000048544,2966,138,11485,3.557528454715584,3.5045335554093135,0.1364525006040451,3.238516179064853,3.651774938632537,0.23271088510797044,25,5.136787099489039,,0,14.0,2.70805020110221
5242_MRPS11_P1P2_ENSG00000181991,MRPS11,ENSG00000181991,6394,128,11485,3.3071676349841796,3.3092418584985523,0.11471222635772503,3.0873140216274684,3.455435882576241,0.13927109881962485,25,4.914060399481347,,0,15.0,2.772588722239781
5243_MRPS12_P1P2_ENSG00000128626,MRPS12,ENSG00000128626,7782,48,11485,3.8351995619088566,3.8183994578194524,0.10529342337834546,3.64543845126253,3.9812657929755035,0.1315701228111319,25,4.418478648362182,,0,17.0,2.8903717578961645
5244_MRPS14_P1P2_ENSG00000120333,MRPS14,ENSG00000120333,676,32,11485,2.8152816153448326,2.828539899238272,0.098975438410331,2.678421736068802,2.996875960475429,0.12312385744148191,25,3.026188961378097,,0,387.0,5.961005339623274
5246_MRPS16_P1P2_ENSG00000182180,MRPS16,ENSG00000182180,4460,228,11485,4.192006774519169,4.186991468931301,0.08912665473006678,4.064703500404244,4.320701118967032,0.13246862946845628,25,6.351380472011897,,0,16.0,2.833213344056216
5247_MRPS17_P1P2_ENSG00000239789,MRPS17,ENSG00000239789,3365,160,11485,3.3286901469041292,3.322567916479103,0.0908313480747679,3.1816570338970034,3.461542018723477,0.16247246880602173,25,5.126027960481308,,0,20.0,3.044522437723423
5248_MRPS18A_P1P2_ENSG00000096080,MRPS18A,ENSG00000096080,2990,93,11485,2.59053767448977,2.5612490296630854,0.19041697815003242,2.262529120350457,2.7871633494925323,0.21985909313746088,25,3.8363840308161548,,0,16.0,2.833213344056216
5249_MRPS18B_P1P2_ENSG00000204568,MRPS18B,ENSG00000204568,2868,30,11485,3.3767790261464223,3.356400231954688,0.059460301641281084,3.2500490985479886,3.427049462779282,0.09114037615497317,25,3.48742425664449,,0,25.0,3.258096538021482
5250_MRPS18C_P1P2_ENSG00000163319,MRPS18C,ENSG00000163319,2170,65,11485,3.527414131193709,3.525863445714425,0.12936617149170274,3.304798346774704,3.723032026925384,0.1759996232617329,25,4.444962336036061,,0,14.0,2.70805020110221
5251_MRPS21_P1P2_ENSG00000266472,MRPS21,ENSG00000266472,526,251,11485,3.3894444064503224,3.374993851548883,0.15044736705879952,3.1936082932136913,3.56493074001912,0.2159938474903247,25,5.597974535600291,2.281187438609405,4,28.0,3.367295829986474
5252_MRPS22_P1P2_ENSG00000175110,MRPS22,ENSG00000175110,1857,72,11485,3.0885960091956277,3.081343113969132,0.09734934301080478,2.9444409519659143,3.2663832457012267,0.10883524060052174,25,4.088114179626039,,0,17.0,2.8903717578961645
5253_MRPS23_P1P2_ENSG00000181610,MRPS23,ENSG00000181610,7168,102,11485,3.453211882665889,3.4161119090709233,0.18645811243876506,3.067608008227011,3.6679890167788884,0.16954633847728484,25,4.80245491363417,,0,20.0,3.044522437723423
5254_MRPS24_P1P2_ENSG00000062582,MRPS24,ENSG00000062582,3336,81,11485,4.121862614996849,4.1164831424235455,0.09313102544678825,3.977264492025083,4.256992360820805,0.12469809631220041,25,5.300371889440921,,0,35.0,3.58351893845611
5255_MRPS25_P1P2_ENSG00000131368,MRPS25,ENSG00000131368,1528,137,11485,3.1685835172523182,3.171164707145367,0.12173174357966698,2.9598304219623546,3.3470330114734446,0.1575593884369959,25,4.822841883213291,,0,17.0,2.8903717578961645
5256_MRPS26_P1P2_ENSG00000125901,MRPS26,ENSG00000125901,7985,128,11485,3.3675037713746168,3.3748685051533815,0.12146730670716863,3.1981272279182615,3.530453975397937,0.18645273653671834,25,4.985331342911865,,0,19.0,2.995732273553991
5257_MRPS27_P1P2_ENSG00000113048,MRPS27,ENSG00000113048,2467,137,11485,2.6088716805368684,2.5897221904920946,0.2142792286819986,2.427533782095247,2.7898247667990126,0.2925363317503038,25,4.247005237535265,,0,20.0,3.044522437723423
5258_MRPS28_P1P2_ENSG00000147586,MRPS28,ENSG00000147586,3804,103,11485,3.080862426438977,3.061367658678502,0.1179112917896328,2.8559934222719243,3.1856748084851723,0.13867800400636243,25,4.402525610498356,,0,40.0,3.713572066704308
5259_MRPS2_P1P2_ENSG00000122140,MRPS2,ENSG00000122140,4267,78,11485,3.1213583873380397,3.1324765719395082,0.07518997763569604,3.036546386651145,3.2566650624387714,0.12439571204265398,25,4.173011276962192,,0,13.0,2.639057329615259
5260_MRPS30_P1P2_ENSG00000112996,MRPS30,ENSG00000112996,2412,118,11485,2.46321006556025,2.3997180887723606,0.2717936185937597,2.003960875966704,2.6925168053445185,0.3901847086445578,25,3.9075561907713565,,0,13.0,2.639057329615259
5261_MRPS31_P1P2_ENSG00000102738,MRPS31,ENSG00000102738,5742,69,11485,2.3773796253118906,2.327148430485406,0.14510371667146077,2.069107234460084,2.483928656454636,0.23687969602595071,25,3.2712822575882936,,0,13.0,2.639057329615259
5262_MRPS33_P1P2_ENSG00000090263,MRPS33,ENSG00000090263,3598,94,11485,3.366002421884395,3.3712102328210745,0.1350585770606647,3.1343847557217166,3.5381177949827207,0.17691052804812246,25,4.627297177137853,,0,127.0,4.852030263919617
5263_MRPS34_P1P2_ENSG00000074071,MRPS34,ENSG00000074071,6464,70,11485,4.331125505143461,4.342755462093424,0.05911005420321711,4.270274200882152,4.437868798101153,0.08594925453540192,25,5.378761657197306,,0,2055.0,7.628517626575055
5264_MRPS35_P1P2_ENSG00000061794,MRPS35,ENSG00000061794,5282,104,11485,3.7021390232802007,3.669074908994317,0.09943999588565601,3.5151871047622927,3.784942607977219,0.11408254622315361,25,5.0553329185924065,,0,29.0,3.4011973816621555
5266_MRPS5_P1P2_ENSG00000144029,MRPS5,ENSG00000144029,1132,168,11485,2.8134627033339323,2.8241979189489466,0.18982309045964324,2.520208598597505,3.135784788819949,0.22348671904642536,25,4.750571581251317,,0,21.0,3.091042453358316
5267_MRPS6_P1P2_ENSG00000243927,MRPS6,ENSG00000243927,8226,213,11485,3.9328213316725877,3.9243969722502086,0.0896445245023218,3.7408641377932605,4.056613813288279,0.08395074460215168,25,6.01349553459732,,2,32.0,3.4965075614664802
5268_MRPS7_P1P2_ENSG00000125445,MRPS7,ENSG00000125445,7241,118,11485,3.749286022000161,3.7384542421959996,0.11045291261892262,3.5492861080847353,3.9237212407735096,0.09046851829633384,25,5.2450136629744835,,0,19.0,2.995732273553991
5269_MRPS9_P1P2_ENSG00000135972,MRPS9,ENSG00000135972,1164,92,11485,2.569709528748175,2.6181357340101488,0.16475518615755955,2.3951021803143835,2.860407533327726,0.19785682899773294,25,3.8630468851767525,,0,15.0,2.772588722239781
5285_MSL1_P1P2_ENSG00000188895,MSL1,ENSG00000188895,7046,67,11485,1.7982602993819934,1.8788344454885066,0.42635002420953294,1.2451163264752807,2.466968257180366,0.6414999107929225,25,2.754029308021284,,0,50.0,3.9318256327243257
5290_MSRB1_P1P2_ENSG00000198736,MSRB1,ENSG00000198736,6469,125,11485,1.649325854986243,1.5679986654450409,0.25159106482277876,1.1457405934723337,1.8051088434961562,0.23469758154339737,25,3.18202287254819,,0,2.0,1.0986122886681096
5293_MSTO1_P1P2_ENSG00000125459,MSTO1,ENSG00000125459,594,50,11485,1.1248447307864662,0.9273538882111186,0.6180627755498922,0.0,1.863459401417781,0.8673084723329142,25,1.5187127812091321,,0,33.0,3.5263605246161616
5298_MT2A_P1P2_ENSG00000125148,MT2A,ENSG00000125148,6670,59,11485,4.65967897207126,4.647762541873394,0.030829287159309566,4.5925010919160165,4.6786080077903724,0.050124228686637906,25,5.856833054681516,,0,5.0,1.791759469228055
5315_MTG2_P1P2_ENSG00000101181,MTG2,ENSG00000101181,8169,215,11485,1.9804260775945686,1.8780707137505912,0.41504713520754716,1.2295308107124627,2.27297118608049,0.3875707390257468,25,3.9718831607391727,,0,25.0,3.258096538021482
5317_MTHFD1_P1P2_ENSG00000100714,MTHFD1,ENSG00000100714,6005,98,11485,3.4391037583844235,3.4361083707639746,0.042595154604708314,3.368498906416691,3.493408838620279,0.05118092709960331,25,4.7504787729432865,,0,1.0,0.6931471805599453
5339_MTOR_P1P2_ENSG00000198793,MTOR,ENSG00000198793,68,102,11485,1.8892678407319774,1.8319619401166063,0.3935829984675707,1.353892539918318,2.2461209060114924,0.4018910270929106,25,3.195292101452538,,0,3655.0,8.204124932574041
5340_MTPAP_P1P2_ENSG00000107951,MTPAP,ENSG00000107951,4375,84,11485,0.9380122331068217,0.9800214086145594,0.5290500569035493,0.03134414826668891,1.555300494241925,0.8318007608816027,25,2.1719850942371974,,0,56.0,4.04305126783455
534_ARPC1B_P1P2_ENSG00000130429,ARPC1B,ENSG00000130429,3459,35,11485,4.361801342867954,4.354151725816178,0.06067442455583662,4.280577873974629,4.450892276952439,0.09727282810016824,25,4.718767821813376,,0,43.0,3.784189633918261
5356_MVD_P1P2_ENSG00000167508,MVD,ENSG00000167508,6800,72,11485,1.5443639899796042,1.4230186991417504,0.3127065029286979,0.8093960999552806,1.754821280160457,0.44942163160141946,25,2.4657459301974716,,0,545.0,6.302618975744905
535_ARPC2_P2_ENSG00000163466,ARPC2,ENSG00000163466,1398,73,11485,2.091553072927942,2.0391148035751656,0.40860526103785494,1.3038298919240707,2.4859459312843475,0.273881434489077,25,3.1435602083370933,,0,1.0,0.6931471805599453
5365_MYBBP1A_P1P2_ENSG00000132382,MYBBP1A,ENSG00000132382,6853,31,11485,2.4596204700499764,2.46649751539765,0.07067906012966962,2.358047612284543,2.5813892130543272,0.10589706291405632,25,2.59735280412632,,0,1063.0,6.96979066990159
5367_MYBL2_P1P2_ENSG00000101057,MYBL2,ENSG00000101057,8108,894,11485,2.8027976080148096,2.715907633150444,0.20136368193331236,2.4298452032370945,2.883766001289918,0.16041698354141687,25,6.229438914839344,2.1407684451720694,53,428.0,6.061456918928017
536_ARPC2_P1_ENSG00000163466,ARPC2,ENSG00000163466,1398,67,11485,4.692345693307634,4.703502082340901,0.0449752860211161,4.644593483322293,4.790418483479042,0.054513799980713706,25,5.9779766766128075,,0,1610.0,7.384610383176974
5374_MYC_P1P2_ENSG00000136997,MYC,ENSG00000136997,3901,86,11485,1.3703342771345617,1.133771521677546,0.7257492194209003,0.0,2.0582103343200595,1.0240774005095037,25,2.512543585568845,,0,1561.0,7.3537223303996315
537_ARPC3_P1_ENSG00000111229,ARPC3,ENSG00000111229,5574,39,11485,4.522067136712524,4.489508644655767,0.09825401856585199,4.358160706862874,4.593593500071935,0.1669040842628018,25,5.054420112139374,,0,434.0,6.075346031088684
538_ARPC3_P2_ENSG00000111229,ARPC3,ENSG00000111229,5574,41,11485,3.0030046567422013,3.0016732884068613,0.20148651759803096,2.693157857250792,3.2762951305228856,0.2835273749558631,25,3.4182602158004456,,0,1.0,0.6931471805599453
5410_MYSM1_P1P2_ENSG00000162601,MYSM1,ENSG00000162601,337,108,11485,2.0102334292746225,2.089414784744463,0.22124622439787794,1.7637352064720555,2.420668043574859,0.3628492174891682,25,3.535930341427703,,0,55.0,4.02535169073515
5414_MZT1_P1P2_ENSG00000204899,MZT1,ENSG00000204899,5784,47,11485,3.4065064392146263,3.4363242591691794,0.11149743952608371,3.277360585032446,3.602944461930955,0.15201408912298042,25,4.043630346859228,,0,39.0,3.6888794541139363
541_ARPC4_P1P2_ENSG00000241553,ARPC4,ENSG00000241553,1501,84,11485,3.7681512870634988,3.772995073126552,0.12097202010124274,3.5850644463860166,3.959914715729966,0.14726742008441773,25,4.959072065354984,,0,2050.0,7.62608275807238
5420_N6AMT1_P1P2_ENSG00000156239,N6AMT1,ENSG00000156239,8203,75,11485,1.3917365072319936,1.3991022327162215,0.07830622004248496,1.2890887795753667,1.550906142388625,0.08755496034733512,25,2.4795137840033714,,0,23.0,3.1780538303479458
5422_NAA10_P1P2_ENSG00000102030,NAA10,ENSG00000102030,8709,61,11485,3.8874375719838032,3.886557607446881,0.06773489043696972,3.7644191815381216,3.965354257949767,0.09191432335261318,25,4.715518412265226,,0,1441.0,7.273786317844895
5424_NAA15_P1P2_ENSG00000164134,NAA15,ENSG00000164134,2260,57,11485,3.2507679865934658,3.266683332377273,0.11738393224422837,3.09962892682774,3.4540675012011945,0.1622592506918945,25,4.033413036348944,,0,714.0,6.5722825426940075
5426_NAA20_P1P2_ENSG00000173418,NAA20,ENSG00000173418,8029,98,11485,3.731708213978875,3.722522705298621,0.1050994380862758,3.562486145697676,3.863915047469746,0.15917994159847515,25,5.029909567891386,,0,403.0,6.0014148779611505
5427_NAA25_P1P2_ENSG00000111300,NAA25,ENSG00000111300,5588,146,11485,2.110440731167807,2.111943926365215,0.25595707225511133,1.769245421628567,2.4712751638018933,0.2009845413374749,25,3.7902588747096297,,0,1261.0,7.140453043101158
5428_NAA30_P1P2_ENSG00000139977,NAA30,ENSG00000139977,5980,135,11485,1.754821280160457,1.705820982800796,0.2538500366476274,1.280877171228395,1.999593138332298,0.39476179910876286,25,3.400875299299386,,0,369.0,5.91350300563827
5429_NAA35_P1P2_ENSG00000135040,NAA35,ENSG00000135040,4075,316,11485,2.5171225407305626,2.4970255726180026,0.17544653238139762,2.162573741936089,2.6943686028408846,0.22061153515602294,25,4.965961896880824,,1,745.0,6.61472560020376
5430_NAA38_P1P2_ENSG00000183011,NAA38,ENSG00000183011,6901,90,11485,0.7454920382693367,0.6591113741018799,0.5920252023886908,0.0,1.482388863529459,1.019495152267198,25,1.6837263497268582,,0,2523.0,7.8336002236611035
5432_NAA50_P1P2_ENSG00000121579,NAA50,ENSG00000121579,1773,64,11485,3.3065683715907763,3.277168577576249,0.20320479146977305,2.9344438899764667,3.563708814448893,0.27777989860302865,25,4.204824331196758,,0,1012.0,6.920671504248683
5441_NACA_P1P2_ENSG00000196531,NACA,ENSG00000196531,5416,31,11485,4.300274560877293,4.302171522011972,0.07888417987541844,4.205680122980344,4.4530606210454655,0.09484325748983657,25,4.942067230154242,,0,1095.0,6.999422467507961
5448_NAE1_P1P2_ENSG00000159593,NAE1,ENSG00000159593,6698,53,11485,3.7387610396841553,3.7273946052659106,0.05359123015376612,3.653618398270443,3.797843299446683,0.06478152745244525,25,4.417908043992132,,0,877.0,6.777646593635117
5449_NAF1_P1P2_ENSG00000145414,NAF1,ENSG00000145414,2300,60,11485,2.4435447446786647,2.4307058115150166,0.06925325060748747,2.319741485651823,2.5374966532015506,0.07602581216185644,25,3.2460641239821717,,0,1246.0,7.1284959456800365
5452_NAGLU_P1P2_ENSG00000108784,NAGLU,ENSG00000108784,7071,259,11485,1.7225106005082458,1.716373610289112,0.3422260963794361,1.0802962196630663,2.0992737421066745,0.42801936726589385,25,4.1388075090342085,,0,6.0,1.9459101490553132
5464_NAPG_P1P2_ENSG00000134265,NAPG,ENSG00000134265,7351,226,11485,2.506826674854958,2.487796740031006,0.11429411131451281,2.260799497675068,2.625980078034085,0.12444668862765429,25,4.630569945753767,,0,318.0,5.765191102784844
5467_NARS2_P1P2_ENSG00000137513,NARS2,ENSG00000137513,5046,224,11485,1.5980356626784602,1.3721485576879926,0.4703770619635573,0.47740089081795695,1.7923030094761498,0.5925326914294138,25,3.582898990155086,,0,16.0,2.833213344056216
5468_NARS_P1P2_ENSG00000134440,NARS,ENSG00000134440,7424,75,11485,3.351228723847761,3.3437742060183204,0.1451514343582431,3.0598827545757397,3.571420099334655,0.06668655973271465,25,4.468101311684712,,0,1953.0,7.577633832602728
5469_NASP_P1P2_ENSG00000132780,NASP,ENSG00000132780,287,103,11485,3.873742045781959,3.8913951278917835,0.10087779001829296,3.7713056207590316,4.047316648908907,0.1352918369593903,25,5.298074068797934,,0,68.0,4.23410650459726
5476_NBAS_P1P2_ENSG00000151779,NBAS,ENSG00000151779,904,70,11485,2.4786921800377066,2.4039391535590013,0.20458985298788435,2.0741086045367516,2.661945506895832,0.34016966604678567,25,3.420383914796512,,0,1575.0,7.362645270417825
5477_NBEAL1_P1P2_ENSG00000144426,NBEAL1,ENSG00000144426,1367,170,11485,1.7728569867051502,1.7045659784114557,0.5927690398811484,0.7123910491269174,2.3677052413424913,0.7218574696151256,25,3.5654132834055146,,0,1.0,0.6931471805599453
5487_NCAPD2_P1P2_ENSG00000010292,NCAPD2,ENSG00000010292,5207,123,11485,3.1462742006947777,3.0800286689229166,0.24771392821294716,2.5902931344163194,3.354922414646823,0.2242182816628815,25,4.59312531634909,,0,375.0,5.929589143389895
5489_NCAPG2_P1P2_ENSG00000146918,NCAPG2,ENSG00000146918,3636,43,11485,2.5549791637094974,2.5016499751564307,0.1855122392782826,2.2200152905804016,2.747713417557847,0.20557022835035665,25,2.960219755011193,,0,769.0,6.646390514847729
5490_NCAPG_P1P2_ENSG00000109805,NCAPG,ENSG00000109805,2059,33,11485,2.5889443275430457,2.582599535260743,0.1921557464137128,2.3685774930207817,2.9448592965001232,0.21840405747483382,25,2.82847441495792,,0,289.0,5.66988092298052
5491_NCAPH2_P1P2_ENSG00000025770,NCAPH2,ENSG00000025770,8465,64,11485,1.9572991299384355,1.7645617004274976,0.4163597604642536,0.9521419654416349,2.1719944543874927,0.5235599926724421,25,2.713158846580612,,0,1571.0,7.360103972989152
5492_NCAPH_P1P2_ENSG00000121152,NCAPH,ENSG00000121152,1140,36,11485,2.5823713940640736,2.588536861825699,0.059933428403053025,2.4921280747247803,2.69161213072772,0.05899661887015073,25,2.872951798627947,,0,1142.0,7.04141166379481
5493_NCBP1_P1P2_ENSG00000136937,NCBP1,ENSG00000136937,4105,29,11485,2.3270046936663378,2.326612695932119,0.11783447709775363,2.1780308162716873,2.5614407519809577,0.14262332095167984,25,2.4023633004764786,,0,738.0,6.6052979209482015
5494_NCBP2_P1P2_ENSG00000114503,NCBP2,ENSG00000114503,1992,39,11485,2.8470520805809545,2.8073651921344704,0.13536413348572388,2.61628831895505,3.01310325251307,0.1705100326861091,25,3.190478443582225,,0,802.0,6.688354713946762
5499_NCKAP1_P1P2_ENSG00000061676,NCKAP1,ENSG00000061676,1312,82,11485,3.5507956701931183,3.5513085584613027,0.07416429657910383,3.429737438451871,3.6612083912994473,0.09128626332021739,25,4.677517812424731,,0,750.0,6.621405651764134
5503_NCL_P2_ENSG00000115053,NCL,ENSG00000115053,1444,67,11485,1.1543714994283363,1.1278312815500875,0.4659379966320195,0.391532301260392,1.811316165801584,0.6532882916801029,25,1.985396491570179,,0,0.0,0.0
5504_NCL_P1_ENSG00000115053,NCL,ENSG00000115053,1444,27,11485,4.003309283694344,4.005386180664894,0.04273069811010966,3.952476922460474,4.084627092153263,0.04827236317578709,25,4.259510125433883,,0,754.0,6.626717749249025
5508_NCOA4_P1P2_ENSG00000266412,NCOA4,ENSG00000266412,4398,106,11485,2.5456505500914317,2.490274547358166,0.34055136653452983,1.8531740444587963,2.876599319895255,0.47885442976359904,25,3.9372477659951644,,0,4.0,1.6094379124341003
5518_NDC1_P1P2_ENSG00000058804,NDC1,ENSG00000058804,325,111,11485,2.1968291744241033,2.1442398835911813,0.15550184113385981,1.8802753476225402,2.3279805053645632,0.2203000760984981,25,3.508889667254766,,0,450.0,6.111467339502679
5519_NDC80_P1P2_ENSG00000080986,NDC80,ENSG00000080986,7332,100,11485,2.6951550223510146,2.6965450673338314,0.2028945613240958,2.347329848087035,2.9922678316767946,0.31107976014766026,25,4.044188252269526,,0,1332.0,7.195187320178709
5531_NDUFA11_P1P2_ENSG00000174886,NDUFA11,ENSG00000174886,7547,120,11485,4.402956687289615,4.390949162078108,0.09330418408198905,4.228729281805819,4.500746297261601,0.09529957427048252,25,5.951710713159633,,0,11.0,2.4849066497880004
5535_NDUFA2_P1P2_ENSG00000131495,NDUFA2,ENSG00000131495,2645,35,11485,3.380953335511288,3.408715159882851,0.14604143880953413,3.2096690051544674,3.6606591419711867,0.15070504001230756,25,3.6969640832883157,,0,924.0,6.829793737512425
5536_NDUFA3_P1P2_ENSG00000170906,NDUFA3,ENSG00000170906,7920,181,11485,3.1884273140299513,3.1491437818331316,0.15779161283167736,2.869938716040904,3.365756739872129,0.19086060909734748,25,5.0738345815090256,,2,997.0,6.905753276311464
5537_NDUFA4_P1P2_ENSG00000189043,NDUFA4,ENSG00000189043,3267,115,11485,4.537166366963197,4.518712015439301,0.06557239588949997,4.420030743279879,4.573473843502116,0.04910593740221181,25,6.099454307205671,,0,4.0,1.6094379124341003
5539_NDUFA6_P1P2_ENSG00000184983,NDUFA6,ENSG00000184983,8430,110,11485,3.7041118790500107,3.676042243402421,0.1175541352232504,3.431835962628288,3.8177896606881156,0.13612826429244596,25,5.085990638698197,,0,3.0,1.3862943611198906
5541_NDUFA8_P1P2_ENSG00000119421,NDUFA8,ENSG00000119421,4169,45,11485,3.7816843177771897,3.7675619210925184,0.06332597765048303,3.6583104331360334,3.86012891937831,0.07367225413809342,25,4.306452504234449,,0,10.0,2.3978952727983707
5543_NDUFAB1_P1P2_ENSG00000004779,NDUFAB1,ENSG00000004779,6575,76,11485,4.009874921500209,4.011298111906927,0.11610361614197516,3.8103020654196342,4.1792012142822825,0.1237765376855311,25,5.08655795184034,,0,1506.0,7.317876198626496
5546_NDUFAF3_P1P2_ENSG00000178057,NDUFAF3,ENSG00000178057,1633,105,11485,3.9528241422617763,3.931028672252865,0.08490861705555118,3.792174816085019,4.025740507339585,0.1333446244972989,25,5.314025309878371,,0,8.0,2.1972245773362196
5551_NDUFB10_P1P2_ENSG00000140990,NDUFB10,ENSG00000140990,6470,97,11485,4.492772330896021,4.495435374580046,0.05811584376496547,4.398369034987174,4.574034548303783,0.08235578800570842,25,5.89034716560715,,0,448.0,6.1070228877422545
5555_NDUFB3_P1P2_ENSG00000119013,NDUFB3,ENSG00000119013,1357,138,11485,4.014092569797219,4.022044031894597,0.12252035562240174,3.8388333845469527,4.184908911446091,0.17986263887031217,25,5.731963327351129,,0,4.0,1.6094379124341003
5556_NDUFB4_P1P2_ENSG00000065518,NDUFB4,ENSG00000065518,1785,166,11485,4.082889067223719,4.091428875265775,0.04380575978844082,4.039523226834038,4.151380241488511,0.053726350846975635,25,5.972322648280395,,0,5.0,1.791759469228055
5558_NDUFB6_P1P2_ENSG00000165264,NDUFB6,ENSG00000165264,3995,81,11485,3.7161604989089603,3.69440112969002,0.11090856269598522,3.490870499795193,3.845288971351697,0.10680362813432387,25,4.822570808442716,,0,3.0,1.3862943611198906
5559_NDUFB7_P1P2_ENSG00000099795,NDUFB7,ENSG00000099795,7660,106,11485,4.227689992172856,4.219972042883035,0.04908475257652571,4.144073077050691,4.2737776232542295,0.050883473909071775,25,5.654963598841161,,0,2.0,1.0986122886681096
5560_NDUFB8_P1P2_ENSG00000166136,NDUFB8,ENSG00000166136,4562,154,11485,4.495249119327635,4.490864609181806,0.08679635449051983,4.338517044941158,4.605465284977116,0.10168007821389136,25,6.316540107957122,,0,35.0,3.58351893845611
5567_NDUFS3_P1P2_ENSG00000213619,NDUFS3,ENSG00000213619,4832,120,11485,3.3423624823572555,3.337058417894025,0.1422169840413509,3.146770934948833,3.524921534157831,0.26881409352879215,25,4.89922925029499,,0,4.0,1.6094379124341003
5569_NDUFS5_P1_ENSG00000168653,NDUFS5,ENSG00000168653,241,61,11485,4.51842082749252,4.495721952831696,0.08405190158338932,4.332633206451157,4.600826115548566,0.07059934580011884,25,5.455164220363316,,0,1.0,0.6931471805599453
5570_NDUFS5_P2_ENSG00000168653,NDUFS5,ENSG00000168653,241,48,11485,4.30288385085659,4.326665078133372,0.09007565160681892,4.203753200057797,4.460113356144798,0.13432115631197306,25,5.008575180959662,,0,1.0,0.6931471805599453
5576_NDUFV2_P1P2_ENSG00000178127,NDUFV2,ENSG00000178127,7344,84,11485,4.26226763050991,4.278630950077604,0.07635480304977778,4.16822055021971,4.3975930897049915,0.08555806162155744,25,5.513366643200527,,0,273.0,5.6131281063880705
5583_NEDD1_P1P2_ENSG00000139350,NEDD1,ENSG00000139350,5516,151,11485,2.363952788234956,2.323978358781311,0.3156408705731281,1.8133627667034908,2.7064503281589776,0.6551410036932692,25,4.1460222481933355,,0,95.0,4.564348191467836
5588_NEDD8_P1P2_ENSG00000129559,NEDD8,ENSG00000129559,5893,61,11485,4.444829476068065,4.423672437297836,0.0938680569627645,4.290904065406004,4.5428040486076045,0.16429826156941463,25,5.434456580067468,,0,3442.0,8.144098463338524
5598_NELFA_P1P2_ENSG00000185049,NELFA,ENSG00000185049,2017,60,11485,1.808639129210049,1.8210677537379774,0.09025604479377718,1.6788889945003937,1.9398272946173558,0.10380415046257907,25,2.6587038861169985,,0,1503.0,7.315883504509785
5599_NELFB_P1P2_ENSG00000188986,NELFB,ENSG00000188986,4295,153,11485,2.568748462885938,2.5875702084505807,0.15932634127968417,2.267068835033844,2.7811018878298563,0.22969816335210602,25,4.32332263712609,,0,2066.0,7.633853559681768
5600_NELFCD_P1P2_ENSG00000101158,NELFCD,ENSG00000101158,8162,113,11485,3.032036676454395,2.994725655293121,0.1097368363264938,2.842875582830262,3.1285191538880204,0.16066058091070756,25,4.442104242030638,,0,1776.0,7.482681828154651
5601_NELFE_P1P2_ENSG00000204356,NELFE,ENSG00000204356,2901,98,11485,3.449319620827359,3.454453582135476,0.060558172564420996,3.334629527838728,3.528536314529774,0.07130532865122241,25,4.7540851232647725,,0,2303.0,7.742402021815781
5602_NEMF_P1P2_ENSG00000165525,NEMF,ENSG00000165525,5942,79,11485,3.3575968552089077,3.317768661107502,0.13978012521670882,3.0942698205538357,3.504217785699792,0.23433894704167235,25,4.398748529789243,,0,4.0,1.6094379124341003
5619_NF1_P1P2_ENSG00000196712,NF1,ENSG00000196712,6994,64,11485,3.047014507945707,3.040710517241506,0.09484514967074557,2.877156743116083,3.19286901509556,0.07423473741689923,25,3.9304646495087106,,0,26.0,3.295836866004329
5624_NFATC2IP_P1P2_ENSG00000176953,NFATC2IP,ENSG00000176953,6593,150,11485,2.5355742678183346,2.5278517306729893,0.15628721993905081,2.313903152994388,2.7261714162360375,0.22830279926820918,25,4.263684177918939,,0,1.0,0.6931471805599453
5651_NFRKB_P1P2_ENSG00000170322,NFRKB,ENSG00000170322,5174,150,11485,1.0044218325751175,0.8041645131878248,0.45361611714498673,0.07644645026527001,1.3322344372562296,0.7470326982722308,25,2.763632821577219,,0,814.0,6.703188113240863
5652_NFS1_P1P2_ENSG00000244005,NFS1,ENSG00000244005,8075,56,11485,1.5768661613028425,1.5651133994475241,0.09955844594298441,1.433629997844064,1.6692307529059973,0.13971185750643245,25,2.3219407467266953,,0,1138.0,7.037905963447182
5657_NFYB_P1P2_ENSG00000120837,NFYB,ENSG00000120837,5540,84,11485,2.1102276951579158,2.1143666927072933,0.3162636347225027,1.6433139896528366,2.577452912920885,0.4161166901293245,25,3.282652535826914,,0,1824.0,7.509335266016592
